customer_id,age,income,credit_score,loan_amount,employment_status,marital_status,region,has_other_loans,repaid_loan
C0633,62,49456.15089473035,621.7436337569078,21690.366370344673,Employed,Single,North,1,0
C0634,26,43104.28327115462,549.7436337569078,3303.540803570315,Unemployed,Single,South,0,0
C0635,47,37974.87485729438,330.74363375690774,11766.39343711289,Self-Employed,Single,North,0,0
C0636,25,54621.08373976395,760.7436337569078,11398.675546096467,Employed,Single,North,0,1
C0637,54,41343.424446888675,686.7436337569078,15422.599258299955,Employed,Single,East,1,0
C0638,18,63169.991491358945,690.7436337569078,9521.299320098427,Self-Employed,Married,East,1,0
C0639,57,35052.92033977916,539.7436337569078,20724.35028147861,Employed,Single,South,1,0
C0640,52,47839.754365793575,713.7436337569078,15085.819837221097,Employed,Single,North,0,0
C0641,22,80440.15129984684,523.7436337569078,22117.593047247672,Unemployed,Divorced,West,0,0
C0642,30,42910.1580608989,560.7436337569078,15068.863848409854,Employed,Single,North,1,1
C0643,58,55250.64102665257,591.7436337569078,14779.376837077243,Employed,Married,North,1,1
C0644,52,55439.48879316511,625.7436337569078,8800.93639860435,Employed,Married,South,1,0
C0645,47,57628.23374496399,707.7436337569078,16613.694953705108,Self-Employed,Single,East,1,0
C0646,50,26682.38571176532,744.7436337569078,7480.371055731902,Employed,Married,East,1,0
C0647,33,50453.543030626366,343.74363375690774,25031.784442360044,Employed,Single,North,0,1
C0648,36,40632.95725097635,846.7436337569078,8625.711267830222,Employed,Married,East,0,0
C0649,30,53704.1318315917,396.74363375690774,10454.386475500458,Employed,Single,North,0,1
C0650,39,50186.48215266803,459.74363375690774,12890.744638207456,Self-Employed,Married,West,0,0
C0651,41,53316.18724670789,547.7436337569078,19838.368020277085,Employed,Single,North,0,1
C0652,21,35993.80185433201,733.7436337569078,10170.49436741561,Self-Employed,Single,South,1,0
C0653,65,47439.87814559657,490.74363375690774,6199.017562543755,Employed,Single,North,0,0
C0654,33,74187.67905882158,608.7436337569078,15995.25808931401,Retired,Single,East,0,0
C0655,27,58723.02068356172,840.7436337569078,13452.61067914914,Employed,Married,East,0,1
C0656,26,48521.59750109738,359.74363375690774,31945.707747003667,Employed,Single,North,0,0
C0657,34,67634.8236547701,519.7436337569078,19065.83618023352,Employed,Single,West,1,0
C0658,45,39271.04135632588,858.7436337569078,20855.3713094033,Employed,Married,North,0,1
C0659,44,71719.6591813407,455.74363375690774,19087.608852376256,Self-Employed,Married,West,1,1
C0660,45,48729.96856094512,804.7436337569078,14400.395291680965,Employed,Single,East,0,1
C0661,42,22927.948359013782,613.7436337569078,6831.683650043242,Employed,Single,West,1,1
C0662,58,40213.23524426672,390.74363375690774,14137.356011324042,Unemployed,Married,South,1,0
C0663,52,51173.10920278339,702.7436337569078,14195.579244498294,Self-Employed,Married,North,1,1
C0664,41,60395.57640897043,779.7436337569078,13948.297641089037,Retired,Single,South,0,0
C0665,28,34745.38752934989,729.7436337569078,11046.38263088779,Employed,Married,North,1,0
C0666,30,62403.53012802707,608.7436337569078,19821.638485472828,Unemployed,Married,South,0,1
C0667,62,54832.55788483038,559.7436337569078,2210.268600781228,Retired,Single,West,1,0
C0668,37,37417.9007797602,605.7436337569078,8621.84742309323,Employed,Single,West,1,1
C0669,25,54693.14561616728,656.7436337569078,18997.695498699642,Self-Employed,Married,North,1,1
C0670,54,29320.736172541612,401.74363375690774,6985.649669292176,Employed,Single,West,0,0
C0671,69,16385.743728049918,508.74363375690774,6010.788142334939,Unemployed,Single,East,1,1
C0672,36,77099.99979587451,660.7436337569078,7575.598074875133,Employed,Married,West,1,0
C0673,59,61987.63801561333,849.7436337569078,15832.872400936176,Employed,Single,North,0,0
C0674,47,74034.9290468704,354.74363375690774,12638.69304667497,Self-Employed,Single,East,1,1
C0675,29,44494.55267446949,849.7436337569078,14523.442048383054,Employed,Married,East,1,1
C0676,24,66327.11630636523,556.7436337569078,11519.930584155922,Self-Employed,Married,South,0,0
C0677,49,64438.28077675252,322.74363375690774,15231.877049446748,Employed,Married,West,0,0
C0678,32,60802.17376370549,778.7436337569078,14760.699459903866,Employed,Married,North,0,1
C0679,27,41129.98831631042,568.7436337569078,22198.97327688422,Employed,Married,South,1,1
C0680,32,43075.77192743115,448.74363375690774,20456.975594538046,Employed,Divorced,South,0,0
C0681,40,42599.68398515576,554.7436337569078,19047.6787455873,Employed,Single,North,0,1
C0682,45,28426.544000531176,368.74363375690774,12770.355533654774,Employed,Married,East,1,0
C0683,20,50632.94923542778,545.7436337569078,9890.073164827256,Unemployed,Married,North,0,1
C0684,65,59863.545459039495,648.7436337569078,12873.203230773657,Employed,Single,North,1,0
C0685,38,71501.02986457215,373.74363375690774,13617.125210102802,Employed,Married,West,1,1
C0686,53,59437.767167051716,507.74363375690774,16040.378271764266,Unemployed,Married,North,0,0
C0687,64,64393.926623770414,802.7436337569078,16556.201174621645,Employed,Single,West,1,0
C0688,25,52244.38662454829,709.7436337569078,10557.073133136266,Employed,Single,South,1,1
C0689,18,75493.01996972143,572.7436337569078,4701.468309787117,Employed,Married,South,0,1
C0690,19,41550.0398317936,348.74363375690774,14360.200218826607,Employed,Married,South,1,0
C0691,20,40521.83060515162,485.74363375690774,8266.331834836765,Employed,Single,South,1,0
C0692,38,35251.35768610509,431.74363375690774,15921.140627783705,Self-Employed,Single,East,1,1
C0693,18,82984.87611761512,694.7436337569078,12368.948243432747,Employed,Married,East,1,1
C0694,32,57397.21169074813,788.7436337569078,9019.893142643203,Employed,Single,West,1,0
C0695,21,47871.76370400982,357.74363375690774,20221.809208454426,Employed,Married,North,1,1
C0696,26,70891.51373297883,692.7436337569078,15297.923566957399,Self-Employed,Single,West,0,0
C0697,53,77362.00463263635,706.7436337569078,18053.24767371095,Self-Employed,Single,North,0,0
C0698,30,44745.52446324779,847.7436337569078,17667.742383982677,Self-Employed,Married,North,1,1
C0699,49,89839.14611240299,355.74363375690774,8036.931610660704,Employed,Single,West,0,0
C0700,38,60732.18781021632,730.7436337569078,12930.150468645405,Retired,Single,West,0,0
C0701,55,80637.3134390581,499.74363375690774,19624.61042093436,Employed,Married,North,1,1
C0702,58,45755.56893160659,809.7436337569078,16165.334368167456,Self-Employed,Married,North,0,0
C0703,36,45988.562641762386,713.7436337569078,19766.02094020514,Employed,Single,East,0,0
C0704,45,65212.25037051222,497.74363375690774,12860.85678313638,Retired,Married,North,0,1
C0705,29,31404.890832304205,374.74363375690774,11946.804716106355,Employed,Married,North,1,1
C0706,25,39575.87204103249,601.7436337569078,14842.460426328376,Employed,Married,West,1,0
C0707,54,16912.353180979255,861.7436337569078,15689.281936343894,Employed,Divorced,East,1,1
C0708,65,52100.11139852586,385.74363375690774,10972.74204366947,Employed,Single,North,0,0
C0709,56,50532.6560122611,495.74363375690774,10311.574802979287,Employed,Divorced,West,1,1
C0710,37,57936.29944573507,375.74363375690774,9530.993198835677,Retired,Divorced,East,1,0
C0711,45,60987.21586705686,450.74363375690774,18301.31810900506,Employed,Single,South,0,1
C0712,56,48232.0247564279,599.7436337569078,16862.195786552395,Self-Employed,Married,South,0,1
C0713,53,37457.45849240103,501.74363375690774,6645.87125582519,Employed,Married,East,1,1
C0714,19,40474.831158307796,643.7436337569078,8935.201994113495,Unemployed,Married,North,0,1
C0715,49,46942.44973659507,730.7436337569078,20671.624696401504,Employed,Married,South,0,0
C0716,64,57171.09569638651,679.7436337569078,16802.480630254016,Employed,Single,North,0,0
C0717,52,52034.8681350894,379.74363375690774,14347.559743230133,Employed,Married,West,1,0
C0718,69,49999.18100172867,386.74363375690774,12534.643514683488,Employed,Married,North,0,0
C0719,46,71648.87437046673,789.7436337569078,13398.608440753054,Employed,Single,North,0,0
C0720,31,48217.65528173521,427.74363375690774,20042.279251935655,Employed,Married,South,0,1
C0721,66,36569.543530571726,808.7436337569078,17826.347973889922,Employed,Single,South,1,0
C0722,40,37865.067477195065,634.7436337569078,10439.222390960433,Employed,Single,West,1,1
C0723,59,45999.96213303625,471.74363375690774,16386.71593920362,Employed,Divorced,South,1,1
C0724,57,61553.621718866474,553.7436337569078,22809.499527947788,Employed,Married,North,0,1
C0725,41,61853.56409000411,679.7436337569078,7919.500948382937,Employed,Single,South,0,0
C0726,37,45075.11625751112,374.74363375690774,10921.082398609833,Employed,Married,West,0,1
C0727,29,45939.26728928095,632.7436337569078,8096.665116081387,Employed,Married,South,1,1
C0728,68,58004.22793766395,651.7436337569078,19334.00354355282,Self-Employed,Married,South,0,1
C0729,29,72178.55402631375,325.74363375690774,13321.741297580116,Employed,Divorced,East,1,1
C0730,49,47179.10260768061,419.74363375690774,17307.63661646279,Unemployed,Single,East,1,1
C0731,56,54221.458230023185,527.7436337569078,22348.890733557255,Employed,Single,South,1,0
C0732,67,60001.288403050596,360.74363375690774,18890.57211800437,Employed,Single,West,0,1
C0733,34,30245.917375411376,641.7436337569078,17304.248670013756,Employed,Single,West,0,1
C0734,56,46288.80249227575,641.7436337569078,15990.828485524982,Self-Employed,Married,North,1,1
C0735,62,58357.46491863303,644.7436337569078,10812.69837072061,Unemployed,Married,North,0,1
C0736,53,43207.5818974267,846.7436337569078,16325.93564320424,Employed,Single,South,0,1
C0737,38,47047.037728287716,405.74363375690774,11987.743914632398,Retired,Divorced,North,1,1
C0738,50,41456.20183357904,834.7436337569078,16509.844194514746,Unemployed,Single,North,1,0
C0739,55,33965.69936003881,550.7436337569078,8788.954594340985,Unemployed,Married,South,1,1
C0740,35,33476.397727006864,488.74363375690774,16851.386661902914,Employed,Single,South,0,1
C0741,21,53996.33776855357,736.7436337569078,24566.905272828088,Employed,Single,South,1,1
C0742,18,50465.64249777903,340.74363375690774,11522.726498739037,Self-Employed,Married,East,1,1
C0743,24,68433.26816948157,420.74363375690774,13476.647734502421,Self-Employed,Married,South,1,0
C0744,18,41182.36512239819,403.74363375690774,11909.479879613842,Employed,Single,South,1,0
C0745,58,45859.310116515015,359.74363375690774,14545.995473768968,Self-Employed,Married,North,0,0
C0746,34,50288.78941548861,603.7436337569078,8647.21419078308,Employed,Married,East,0,0
C0747,25,52894.582832127664,762.7436337569078,23919.594817986,Unemployed,Married,West,0,0
C0748,42,78682.16967286273,753.7436337569078,12261.15872903826,Employed,Single,East,0,1
C0749,61,62425.34480025622,814.7436337569078,9428.820817266214,Employed,Single,South,1,1
C0750,43,47500.62435935112,394.74363375690774,14740.71714848621,Employed,Married,North,1,1
C0751,60,77102.22449788442,501.74363375690774,16031.099632350357,Employed,Married,East,1,1
C0752,20,38537.16560169199,713.7436337569078,14762.56569394522,Self-Employed,Married,North,0,0
C0753,34,69348.12283870642,479.74363375690774,14142.896238378587,Unemployed,Married,East,1,0
C0754,40,53979.50825138987,650.7436337569078,13760.246749809226,Employed,Married,East,0,0
C0755,45,49890.30057306514,520.7436337569078,15341.509803340914,Employed,Married,West,0,0
C0756,22,34299.52169968082,477.74363375690774,18085.283976169205,Employed,Divorced,West,1,0
C0757,51,69316.42727084231,344.74363375690774,16792.306506392986,Employed,Married,South,1,0
C0758,49,17406.0569432467,552.7436337569078,2428.089983471791,Employed,Single,North,0,0
C0759,39,49484.200859708624,648.7436337569078,23780.410877106577,Self-Employed,Married,West,0,1
C0760,23,44616.793840082304,549.7436337569078,9929.503025496488,Unemployed,Married,South,0,1
C0761,54,61097.686925689835,791.7436337569078,3128.2503606142036,Employed,Single,West,1,0
C0762,46,37981.13286275118,360.74363375690774,29064.454346512335,Self-Employed,Single,North,1,0
C0763,45,42011.891275774964,691.7436337569078,20547.88262260482,Self-Employed,Single,West,1,1
C0764,54,69874.58762297791,489.74363375690774,19293.14127471448,Retired,Married,North,0,1
C0765,20,93394.25931610171,758.7436337569078,9761.35054486659,Self-Employed,Single,South,1,0
C0766,32,58334.79929973013,796.7436337569078,16215.151802009314,Employed,Married,East,1,1
C0767,25,38444.73136235694,677.7436337569078,13942.46325771101,Employed,Married,East,0,0
C0768,19,50766.29129581099,767.7436337569078,13134.78602514687,Employed,Single,East,1,1
C0769,59,65030.28767399843,440.74363375690774,12793.686490692335,Employed,Married,West,0,0
C0770,69,75836.3684562454,832.7436337569078,13857.44231151736,Unemployed,Single,East,0,1
C0771,65,82614.9045086176,611.7436337569078,10999.530846738391,Employed,Married,West,1,1
C0772,21,74976.72114904043,712.7436337569078,14977.920958732477,Unemployed,Married,South,0,0
C0773,44,79638.9527167387,351.74363375690774,15027.561463619657,Unemployed,Married,North,0,0
C0774,49,66322.35618905799,336.74363375690774,7090.225608202239,Employed,Single,South,1,0
C0775,40,54018.50318167557,485.74363375690774,14629.964566375518,Employed,Married,West,1,0
C0776,44,62300.22208039032,778.7436337569078,9260.280142945227,Self-Employed,Married,North,1,0
C0777,46,71451.2738125073,620.7436337569078,11517.89586635842,Employed,Single,South,0,1
C0778,65,57204.25277815734,607.7436337569078,9186.272238563353,Self-Employed,Single,East,1,0
C0779,67,39239.82484746141,813.7436337569078,16308.778478068572,Retired,Single,West,1,0
C0780,35,65695.05411294653,597.7436337569078,10801.674940662102,Unemployed,Single,North,0,1
C0781,47,82731.20244026053,714.7436337569078,12181.676098325112,Employed,Divorced,North,0,0
C0782,67,60346.557526502096,481.74363375690774,10909.026723006256,Employed,Married,South,1,1
C0783,29,75445.70608911147,485.74363375690774,12649.18383907646,Retired,Single,South,0,1
C0784,56,52522.25744315033,731.7436337569078,13553.047652531353,Self-Employed,Married,East,1,1
C0785,43,51041.289773025215,693.7436337569078,11795.3543652105,Employed,Divorced,South,1,1
C0786,69,61954.719194073354,459.74363375690774,20230.477650817673,Employed,Single,East,0,1
C0787,53,47993.33732765979,434.74363375690774,21972.906909100777,Employed,Married,North,0,1
C0788,19,19492.3735982089,624.7436337569078,20301.673986720816,Self-Employed,Married,South,1,1
C0789,36,61153.576775693866,532.7436337569078,16948.858167286326,Employed,Single,East,1,1
C0790,44,15298.741349474398,640.7436337569078,26132.427496513657,Employed,Single,South,0,1
C0791,62,44913.680807647324,767.7436337569078,6114.518983311524,Employed,Single,South,0,0
C0792,61,67068.7052170969,696.7436337569078,21845.828419602167,Self-Employed,Single,East,1,1
C0793,25,45387.53938634741,532.7436337569078,13238.45771367266,Retired,Married,South,0,0
C0794,64,40020.46407123672,538.7436337569078,12135.4421204719,Employed,Single,North,1,0
C0795,49,51284.219472479366,681.7436337569078,17058.05437135956,Self-Employed,Single,South,0,0
C0796,30,55648.444824512844,370.74363375690774,17158.195130599557,Employed,Single,North,1,1
C0797,40,42363.576807312944,839.7436337569078,13903.699014038199,Employed,Married,East,1,1
C0798,53,86553.52663661765,418.74363375690774,14646.699085500044,Employed,Single,South,0,0
C0799,69,69168.34563438722,790.7436337569078,21092.32126794192,Retired,Single,West,1,1
C0800,38,71384.06581932763,440.74363375690774,12284.41379793469,Employed,Married,South,1,1
C0801,60,47949.657821704735,753.7436337569078,19616.028245773712,Employed,Married,East,0,0
C0802,32,56692.25521846624,356.74363375690774,6941.695819758132,Self-Employed,Divorced,East,0,0
C0803,20,20580.85733285199,355.74363375690774,19667.64409912341,Self-Employed,Single,North,0,0
C0804,62,59888.35845850992,750.7436337569078,13363.809430335463,Employed,Single,East,0,1
C0805,41,38518.38009829318,645.7436337569078,19784.58357451932,Employed,Single,South,1,0
C0806,39,38889.50611562013,433.74363375690774,18195.83987765576,Retired,Single,South,1,1
C0807,50,52986.5157840897,345.74363375690774,17086.229003379245,Self-Employed,Married,South,0,1
C0808,34,46937.861455175465,756.7436337569078,16793.178981855406,Employed,Married,West,1,0
C0809,18,37057.003397552144,765.7436337569078,4655.553486522615,Employed,Married,West,1,1
C0810,32,58304.36549641875,758.7436337569078,17942.85975550986,Retired,Married,South,0,0
C0811,35,42813.711086321746,699.7436337569078,13350.631452937581,Employed,Single,North,1,0
C0812,67,71579.87378528902,784.7436337569078,14648.415361396863,Self-Employed,Married,North,1,1
C0813,61,40804.60774033466,552.7436337569078,13955.831199555932,Employed,Single,North,1,1
C0814,35,33916.04443142023,585.7436337569078,25798.576805193195,Employed,Single,South,0,1
C0815,22,48852.63397101947,476.74363375690774,16934.22563180183,Employed,Married,South,0,1
C0816,49,67734.23553281884,353.74363375690774,27253.574615152662,Employed,Single,South,1,0
C0817,67,43220.975309802445,707.7436337569078,18765.109706455227,Employed,Married,East,0,1
C0818,43,44898.71932689892,863.7436337569078,16530.204572762046,Employed,Divorced,West,1,1
C0819,34,11412.055018415615,749.7436337569078,16521.69710336372,Employed,Single,West,1,0
C0820,57,55820.76436173752,526.7436337569078,14819.811596652044,Employed,Married,West,1,0
C0821,19,63875.672677190174,767.7436337569078,12566.883339308664,Employed,Single,South,1,0
C0822,63,52957.38435420191,430.74363375690774,8579.140536831546,Employed,Married,South,0,0
C0823,31,47061.66093988002,641.7436337569078,13435.036326764133,Self-Employed,Single,East,0,0
C0824,41,42479.1183841196,347.74363375690774,18565.570220197995,Self-Employed,Married,South,0,1
C0825,51,47636.64669925778,528.7436337569078,6123.042300222038,Employed,Married,North,1,1
C0826,53,28377.572125764,656.7436337569078,14550.455191629646,Employed,Married,East,0,1
C0827,27,55117.26146755431,599.7436337569078,12431.93469185224,Employed,Single,North,1,1
C0828,64,29602.809840028232,512.7436337569078,10300.6028722228,Employed,Married,South,0,1
C0829,59,36812.864787790306,721.7436337569078,17001.25280438695,Employed,Single,East,0,1
C0830,53,74851.11073287872,529.7436337569078,12545.3478902394,Retired,Single,West,1,0
C0831,23,82227.85726553935,611.7436337569078,13717.018522937133,Employed,Divorced,West,0,0
C0832,38,41267.34138744676,564.7436337569078,7395.552813001467,Self-Employed,Single,West,1,0
C0833,53,44095.609804388034,664.7436337569078,17578.339442003955,Retired,Married,East,0,0
C0834,34,78305.84051796951,809.7436337569078,2702.3096366238733,Employed,Married,South,1,0
C0835,45,73632.25776284243,585.7436337569078,16527.256471281573,Employed,Single,North,1,1
C0836,21,37211.90886096861,395.74363375690774,12151.094862446487,Employed,Married,South,1,1
C0837,61,68191.49393988219,711.7436337569078,14746.834972363939,Self-Employed,Married,East,1,0
C0838,55,68228.65320673272,760.7436337569078,10275.54848031954,Self-Employed,Single,North,1,0
C0839,50,46388.907536145955,321.74363375690774,17248.74543803771,Unemployed,Single,East,0,0
C0840,64,64084.10892293863,778.7436337569078,8945.47575762573,Self-Employed,Single,West,0,0
C0841,62,81524.64206517243,658.7436337569078,17852.733854205682,Self-Employed,Married,South,0,1
C0842,34,41348.25062284496,788.7436337569078,15740.182076153496,Employed,Married,West,1,1
C0843,22,66322.08318310892,792.7436337569078,19082.000377755994,Self-Employed,Married,North,0,0
C0844,22,57864.252090955466,639.7436337569078,21294.837344645817,Employed,Single,East,1,1
C0845,44,25060.177547265426,621.7436337569078,18528.862421862865,Employed,Single,South,1,1
C0846,60,51294.611731836725,455.74363375690774,6080.5792774610945,Employed,Single,North,1,1
C0847,53,39970.59641478327,652.7436337569078,17721.496616312972,Employed,Single,North,0,0
C0848,44,72230.17978458373,521.7436337569078,16109.29903916501,Employed,Single,West,1,0
C0849,22,41442.933960811526,863.7436337569078,18505.842619594416,Employed,Single,West,1,0
C0850,41,48994.28839872355,401.74363375690774,17909.346185805854,Self-Employed,Single,South,0,1
C0851,62,50327.63868335106,760.7436337569078,12719.368162874704,Employed,Married,South,0,0
C0852,42,44721.3855450759,755.7436337569078,14785.485119680548,Employed,Single,North,0,1
C0853,28,17506.798969064228,622.7436337569078,11940.302471729741,Employed,Married,South,1,1
C0854,69,65140.78788088262,786.7436337569078,21781.37440983677,Employed,Single,West,1,0
C0855,49,53603.665507386715,411.74363375690774,18033.22083973359,Self-Employed,Single,North,0,0
C0856,30,71050.26462970847,629.7436337569078,9589.310608368483,Employed,Single,West,0,0
C0857,65,44156.13276021559,421.74363375690774,10384.693582326237,Retired,Single,South,0,0
C0858,44,58694.94033793379,695.7436337569078,9551.375520726564,Employed,Single,North,0,0
C0859,20,61689.77009952084,617.7436337569078,17508.028362520785,Employed,Single,West,1,1
C0860,62,32814.30002515271,674.7436337569078,6844.363180275362,Employed,Married,South,0,0
C0861,32,38265.07024554076,804.7436337569078,10434.10345268158,Self-Employed,Single,North,1,0
C0862,32,65246.64256760324,600.7436337569078,10937.106140971857,Employed,Married,West,0,1
C0863,56,65833.47516280843,353.74363375690774,12539.317913613384,Self-Employed,Married,South,0,1
C0864,51,66086.21870764202,578.7436337569078,8113.6462885157935,Self-Employed,Married,East,0,0
C0865,65,17392.544325423038,390.74363375690774,11561.221143353469,Retired,Married,South,0,1
C0866,25,16217.82594027496,519.7436337569078,12644.932656767473,Self-Employed,Single,East,0,1
C0867,35,41957.16534681302,782.7436337569078,15418.903410962519,Employed,Married,South,1,1
C0868,66,94699.67281563958,534.7436337569078,13879.985350651988,Self-Employed,Married,East,0,1
C0869,43,54096.73487275789,801.7436337569078,19705.088061611295,Employed,Single,East,1,1
C0870,69,41662.34602016797,570.7436337569078,19953.089260306027,Employed,Married,West,0,0
C0871,30,79990.61920732561,525.7436337569078,10959.252591344382,Unemployed,Single,South,0,0
C0872,63,53856.94299215042,596.7436337569078,14809.602855310073,Employed,Single,North,1,1
C0873,33,29451.599233079654,450.74363375690774,11982.874837348094,Employed,Married,South,0,1
C0874,43,45718.17222773263,463.74363375690774,17387.4059508368,Employed,Divorced,North,1,1
C0875,43,22307.32797094869,806.7436337569078,15477.505831313929,Unemployed,Married,North,1,0
C0876,25,63022.10784678002,672.7436337569078,16385.30839062971,Employed,Single,West,1,0
C0877,56,78844.90354662256,723.7436337569078,6266.358437978768,Employed,Single,East,1,1
C0878,54,61446.728616214066,497.74363375690774,23097.83519451591,Employed,Married,South,1,0
C0879,59,55047.24235416093,544.7436337569078,19625.25622851659,Employed,Single,North,1,1
C0880,64,60546.014861284195,668.7436337569078,11257.479846649025,Unemployed,Single,South,1,0
C0881,40,33920.868641888264,574.7436337569078,19850.198994121103,Employed,Married,West,0,1
C0882,47,59054.17497141664,791.7436337569078,12752.318242233905,Retired,Married,South,0,0
C0883,30,47620.87012985512,620.7436337569078,16342.72533222928,Employed,Married,East,1,1
C0884,27,67428.8540729756,696.7436337569078,17910.302955406118,Self-Employed,Single,South,0,1
C0885,68,47268.82742497179,769.7436337569078,18148.43858972178,Employed,Married,North,0,1
C0886,19,40945.07909936023,602.7436337569078,12062.0157468744,Employed,Single,East,1,1
C0887,28,41032.5769617207,667.7436337569078,11484.542137823439,Retired,Single,West,1,1
C0888,31,91861.83263814669,840.7436337569078,15434.948985076728,Employed,Married,South,1,1
C0889,25,34169.58208823976,838.7436337569078,19090.43713665646,Employed,Married,South,0,0
C0890,56,65819.01575919137,585.7436337569078,2941.258313680837,Employed,Single,East,0,0
C0891,54,42657.79242202059,825.7436337569078,3429.0068465877685,Employed,Married,West,0,1
C0892,57,43595.61857191304,453.74363375690774,12973.192369769029,Unemployed,Married,South,0,0
C0893,47,38029.4369973758,374.74363375690774,14422.647160606844,Unemployed,Married,North,0,0
C0894,19,72922.26133289996,774.7436337569078,12128.302376684227,Self-Employed,Single,North,1,0
C0895,33,38098.73572641076,500.74363375690774,23054.07806857852,Employed,Single,West,1,0
C0896,43,49610.71098891939,398.74363375690774,12185.69186236367,Employed,Married,West,0,0
C0897,29,51548.36734896535,520.7436337569078,11727.955998754,Unemployed,Married,West,0,0
C0898,66,43375.644035976235,708.7436337569078,12935.68411540613,Employed,Single,South,1,0
C0899,48,47538.60013352392,745.7436337569078,8714.456676661666,Self-Employed,Single,West,1,1
C0900,49,85973.6981668002,318.74363375690774,10967.035502136998,Employed,Single,South,1,1
C0901,38,43940.16624545706,552.7436337569078,21280.260003007006,Employed,Single,West,1,0
C0902,36,14866.256882200534,419.74363375690774,19439.648259892558,Unemployed,Married,West,0,1
C0903,26,37179.04799886418,557.7436337569078,20032.359802413645,Employed,Single,West,1,1
C0904,58,74802.55802084306,657.7436337569078,8747.88627809969,Employed,Single,South,0,0
C0905,46,59903.130437135034,426.74363375690774,9700.144546941072,Employed,Single,North,0,1
C0906,64,40707.708024348525,777.7436337569078,14562.551865462518,Employed,Single,South,1,1
C0907,55,35045.080983555265,629.7436337569078,15555.59948775634,Employed,Single,West,1,1
C0908,43,74003.28426523741,814.7436337569078,16679.981631112707,Self-Employed,Married,East,0,0
C0909,26,48797.42326933394,478.74363375690774,7735.67301544035,Employed,Single,West,0,1
C0910,28,63098.78306739039,316.74363375690774,18233.681344903416,Employed,Single,South,1,0
C0911,26,48169.86904693759,606.7436337569078,18497.258159135257,Self-Employed,Single,West,1,0
C0912,57,50642.5617678351,729.7436337569078,18775.7686661776,Employed,Single,South,1,1
C0913,46,48559.07342187952,415.74363375690774,16212.889085188104,Employed,Single,South,1,0
C0914,60,71164.85708697829,373.74363375690774,28225.2180356036,Unemployed,Married,West,1,0
C0915,52,61942.09462176831,377.74363375690774,13610.889063678484,Employed,Married,North,1,0
C0916,27,59214.48835063303,720.7436337569078,15975.578200327203,Employed,Single,South,0,0
C0917,42,57801.15106592437,862.7436337569078,18840.57007211184,Employed,Single,South,0,0
C0918,52,53589.72897084916,484.74363375690774,24150.386613652216,Retired,Married,East,0,1
C0919,41,50435.89887831669,596.7436337569078,20052.31032278748,Self-Employed,Married,South,1,0
C0920,60,46532.94415311786,386.74363375690774,16096.428795106469,Employed,Married,North,0,0
C0921,62,61576.65240783408,391.74363375690774,12454.429325615969,Retired,Married,South,0,0
C0922,19,34507.68331378194,584.7436337569078,11784.95842204187,Employed,Married,West,1,0
C0923,43,46031.198749226125,703.7436337569078,13868.852754730528,Unemployed,Married,East,0,1
C0924,28,72326.13430829677,698.7436337569078,2656.7827892874666,Retired,Married,East,0,0
C0925,29,46791.125266534844,659.7436337569078,20695.070494379368,Retired,Single,South,1,1
C0926,56,50151.395398818015,718.7436337569078,16762.102684244994,Employed,Divorced,North,1,1
C0927,19,59011.83439351953,795.7436337569078,16595.67108922967,Employed,Married,South,1,1
C0928,29,72556.8348364516,611.7436337569078,12416.135488085205,Retired,Single,North,1,1
C0929,56,37068.2865664612,349.74363375690774,11879.939006334625,Employed,Married,East,1,1
C0930,26,35102.54563656643,680.7436337569078,24673.772426878102,Employed,Married,North,0,1
C0931,41,54503.8557038197,641.7436337569078,15065.55051826373,Employed,Married,East,1,1
C0932,51,40930.168621437464,408.74363375690774,10398.718731777975,Self-Employed,Single,West,0,0
C0933,56,51046.59656455743,598.7436337569078,15234.695773140538,Employed,Married,North,0,0
C0934,46,22090.253367750534,859.7436337569078,18689.194097268304,Employed,Married,North,0,0
C0935,52,35601.15655977717,607.7436337569078,13076.495003201848,Employed,Married,North,0,1
C0936,30,54701.37779629402,643.7436337569078,16306.649625153157,Employed,Single,South,1,1
C0937,18,43266.471902160214,653.7436337569078,10792.555251321724,Employed,Married,North,1,0
C0938,43,43301.36123794154,438.74363375690774,19099.245346134787,Employed,Married,West,1,1
C0939,69,59819.18193309673,597.7436337569078,22895.91153057306,Employed,Married,South,1,1
C0940,25,53216.28127013429,783.7436337569078,15685.719701884307,Employed,Divorced,East,1,0
C0941,29,15847.59082585216,573.7436337569078,23088.418651085958,Employed,Married,East,1,1
C0942,54,62485.16148799907,656.7436337569078,20775.580971848976,Employed,Married,South,0,1
C0943,31,31584.295229876858,584.7436337569078,24795.12161626212,Unemployed,Married,North,1,0
C0944,22,72304.82344382863,810.7436337569078,16874.154701203577,Employed,Single,West,1,0
C0945,60,58857.753339112984,595.7436337569078,18102.655355176583,Employed,Married,East,0,1
C0946,44,47437.71684946823,678.7436337569078,14689.617028305503,Self-Employed,Single,East,1,0
C0947,45,72268.5581150056,844.7436337569078,18137.261383194866,Employed,Single,North,1,1
C0948,48,83388.33498687574,865.7436337569078,18550.32130907083,Self-Employed,Single,North,1,1
C0949,52,61666.414890324144,368.74363375690774,3868.552261379742,Employed,Married,North,1,1
